Trial,V1,Participant,Congruity,Reaction_time,Response,Correctness,Order_number,Finger_Screen
97,NA,Celine,Yes,0.420211982727,lalt,1,Index,Index
98,NA,Celine,No,0.534148073196,lcmd,1,Middle,Index
99,NA,Celine,Yes,0.633458042145,lcmd,1,Middle,Middle
100,NA,Celine,Yes,0.382215929031,lalt,1,Index,Index
101,NA,Celine,Yes,0.362307977676,lcmd,1,Middle,Middle
102,NA,Celine,No,0.839824151993,lcmd,1,Middle,Index
103,NA,Celine,No,0.432460784912,lalt,1,Index,Middle
104,NA,Celine,Yes,0.468596076965,lalt,1,Index,Index
105,NA,Celine,No,0.537214040756,lcmd,1,Middle,Index
106,NA,Celine,No,0.412320947647,lalt,1,Index,Middle
107,NA,Celine,Yes,0.404472160339,lcmd,1,Middle,Middle
108,NA,Celine,No,0.682233142853,lalt,1,Index,Middle
109,NA,Celine,Yes,0.518755912781,lalt,1,Index,Index
110,NA,Celine,Yes,0.40570101738,lcmd,1,Middle,Middle
111,NA,Celine,No,0.595296096802,lcmd,1,Middle,Index
112,NA,Celine,Yes,0.354031944275,lalt,1,Index,Index
113,NA,Celine,Yes,0.502571105957,lcmd,1,Middle,Middle
114,NA,Celine,No,0.484107923508,lcmd,1,Middle,Index
115,NA,Celine,No,0.406641864777,lalt,1,Index,Middle
116,NA,Celine,Yes,0.395674037933,lalt,1,Index,Index
117,NA,Celine,Yes,0.348417043686,lcmd,1,Middle,Middle
118,NA,Celine,No,0.30293507576,lalt,0,Middle,Index
119,NA,Celine,No,0.98363494873,lalt,1,Index,Middle
0,NA,CT,No,-41.9347723696381,lalt,0,Middle,Index
1,NA,CT,Yes,-9.55317157953978,lalt,0,Middle,Middle
2,NA,CT,No,-5.21854742886498,lalt,1,Index,Middle
3,NA,CT,Yes,-9.2682212145999,lalt,1,Index,Index
4,NA,CT,Yes,-13.1201943740249,lalt,0,Middle,Middle
5,NA,CT,Yes,-11.0550642331131,lcmd,0,Index,Index
6,NA,CT,No,0.544804448913794,lcmd,0,Index,Middle
7,NA,CT,No,0.428806977067154,lalt,0,Middle,Index
8,NA,CT,Yes,0.483361525554216,lalt,0,Middle,Middle
9,NA,CT,Yes,0.430315138399607,lcmd,0,Index,Index
10,NA,CT,No,0.434819102566678,lalt,0,Middle,Index
11,NA,CT,No,0.522014354262495,lcmd,0,Index,Middle
12,NA,CT,No,0.567206062003976,lalt,0,Middle,Index
13,NA,CT,No,0.639138971269119,lcmd,0,Index,Middle
14,NA,CT,Yes,0.400645673088718,lalt,0,Middle,Middle
15,NA,CT,Yes,0.40506853237747,lcmd,0,Index,Index
16,NA,CT,Yes,0.423375808447588,lcmd,0,Index,Index
17,NA,CT,No,0.522259207256127,lalt,0,Middle,Index
18,NA,CT,Yes,0.448768493998784,lalt,0,Middle,Middle
19,NA,CT,No,0.576212052628392,lcmd,0,Index,Middle
20,NA,CT,No,0.450831734854717,lcmd,0,Index,Middle
21,NA,CT,No,0.537091175373632,lalt,0,Middle,Index
22,NA,CT,Yes,0.40058645438404,lcmd,0,Index,Index
23,NA,CT,Yes,0.416041783988476,lalt,0,Middle,Middle
24,NA,CT,No,0.514518177229917,lalt,0,Middle,Index
25,NA,CT,Yes,0.511381594277907,lalt,0,Middle,Middle
26,NA,CT,Yes,0.445824613701547,lcmd,0,Index,Index
27,NA,CT,No,0.426033513899881,lcmd,0,Index,Middle
28,NA,CT,No,0.41554962657392,lalt,0,Middle,Index
29,NA,CT,Yes,0.427403289359063,lcmd,0,Index,Index
30,NA,CT,Yes,0.405271550733602,lalt,0,Middle,Middle
31,NA,CT,No,0.487128536030639,lcmd,0,Index,Middle
32,NA,CT,No,0.578168825898331,lalt,0,Middle,Index
33,NA,CT,Yes,0.417781005147845,lcmd,0,Index,Index
34,NA,CT,No,0.518090320471686,lcmd,0,Index,Middle
35,NA,CT,Yes,0.398360946588213,lalt,0,Middle,Middle
36,NA,CT,Yes,0.446991940774012,lalt,0,Middle,Middle
37,NA,CT,Yes,0.441223357710982,lcmd,0,Index,Index
38,NA,CT,No,0.373078091721993,lalt,0,Middle,Index
39,NA,CT,No,0.429266362171632,lcmd,0,Index,Middle
40,NA,CT,No,0.527284510247398,lcmd,1,Middle,Index
41,NA,CT,No,0.512545273732371,lcmd,0,Index,Middle
42,NA,CT,Yes,0.502446677349496,lcmd,0,Index,Index
43,NA,CT,Yes,0.417307998426281,lalt,0,Middle,Middle
44,NA,CT,No,0.512207005266077,lcmd,0,Index,Middle
45,NA,CT,Yes,0.314703925885283,lalt,0,Middle,Middle
46,NA,CT,Yes,0.407922018133093,lcmd,0,Index,Index
47,NA,CT,No,0.589241534378402,lalt,0,Middle,Index
48,NA,CT,No,0.370455039571993,lcmd,0,Index,Middle
49,NA,CT,No,0.448305404558766,lalt,0,Middle,Index
50,NA,CT,Yes,0.469047248177219,lcmd,0,Index,Index
51,NA,CT,Yes,0.495225618407119,lalt,0,Middle,Middle
52,NA,CT,No,0.39054616410283,lcmd,0,Index,Middle
53,NA,CT,Yes,0.394365497399121,lalt,0,Middle,Middle
54,NA,CT,No,0.729821271076787,lalt,0,Middle,Index
55,NA,CT,Yes,0.490978875011194,lcmd,0,Index,Index
56,NA,CT,No,0.500619967747468,lalt,0,Middle,Index
57,NA,CT,Yes,0.433639065083128,lalt,0,Middle,Middle
58,NA,CT,Yes,0.380438790377241,lcmd,0,Index,Index
59,NA,CT,No,0.464185407850891,lcmd,0,Index,Middle
60,NA,CT,Yes,0.48950251759959,lcmd,0,Index,Index
61,NA,CT,Yes,0.380815930198878,lalt,0,Middle,Middle
62,NA,CT,No,0.462967297714215,lcmd,0,Index,Middle
63,NA,CT,No,0.545074095111317,lalt,0,Middle,Index
64,NA,CT,Yes,0.462538748141355,lalt,0,Middle,Middle
65,NA,CT,No,0.556607670336973,lalt,0,Middle,Index
66,NA,CT,No,0.520151053648419,lcmd,0,Index,Middle
67,NA,CT,Yes,0.487582278158527,lcmd,0,Index,Index
68,NA,CT,No,0.399949243478488,lalt,0,Middle,Index
69,NA,CT,Yes,0.433187375031423,lcmd,0,Index,Index
70,NA,CT,No,0.607797710411262,lcmd,0,Index,Middle
71,NA,CT,Yes,0.434147295542061,lalt,0,Middle,Middle
72,NA,CT,Yes,0.388975991867483,lcmd,0,Index,Index
73,NA,CT,Yes,0.334126036055409,lalt,0,Middle,Middle
74,NA,CT,No,0.541594968922425,lalt,1,Index,Middle
75,NA,CT,No,0.635310917813342,lalt,0,Middle,Index
76,NA,CT,No,0.472677982505388,lcmd,0,Index,Middle
77,NA,CT,Yes,0.443166394997377,lcmd,0,Index,Index
78,NA,CT,Yes,0.354122775793087,lalt,0,Middle,Middle
79,NA,CT,No,0.51243202369659,lalt,0,Middle,Index
80,NA,CT,No,0.47456014882772,lalt,0,Middle,Index
81,NA,CT,Yes,0.465363849326991,lalt,0,Middle,Middle
82,NA,CT,Yes,0.447177005559183,lcmd,0,Index,Index
83,NA,CT,No,0.506551615055628,lcmd,0,Index,Middle
84,NA,CT,No,0.48594730189069,lalt,0,Middle,Index
85,NA,CT,Yes,0.428316986095183,lalt,0,Middle,Middle
86,NA,CT,No,0.468454208504397,lcmd,0,Index,Middle
87,NA,CT,Yes,0.426961972191918,lcmd,0,Index,Index
88,NA,CT,No,0.630428217351437,lalt,0,Middle,Index
89,NA,CT,Yes,0.460543844103825,lalt,0,Middle,Middle
90,NA,CT,No,0.448856438044459,lcmd,0,Index,Middle
91,NA,CT,Yes,0.578164266143006,lcmd,0,Index,Index
92,NA,CT,Yes,0.488283723592758,lcmd,0,Index,Index
93,NA,CT,No,0.572815911844373,lalt,0,Middle,Index
94,NA,CT,No,0.557465682551253,lcmd,0,Index,Middle
95,NA,CT,Yes,0.500548495166015,lalt,0,Middle,Middle
96,NA,CT,No,0.445737809129071,lcmd,0,Index,Middle
97,NA,CT,Yes,0.426432425994449,lalt,0,Middle,Middle
98,NA,CT,Yes,0.313371653109812,lcmd,0,Index,Index
99,NA,CT,No,0.399226653389633,lalt,0,Middle,Index
100,NA,CT,No,0.428061189316225,lcmd,0,Index,Middle
101,NA,CT,No,0.408202664367877,lalt,0,Middle,Index
102,NA,CT,Yes,0.534725287742901,lalt,0,Middle,Middle
103,NA,CT,Yes,0.379480522591621,lcmd,0,Index,Index
104,NA,CT,No,0.465689807664603,lcmd,0,Index,Middle
105,NA,CT,Yes,0.413548112101864,lcmd,0,Index,Index
106,NA,CT,No,0.413850188441586,lalt,0,Middle,Index
107,NA,CT,Yes,0.463474729936593,lalt,0,Middle,Middle
108,NA,CT,Yes,0.410608392208815,lcmd,0,Index,Index
109,NA,CT,No,0.353725117538147,lalt,0,Middle,Index
110,NA,CT,Yes,0.508666893746693,lalt,0,Middle,Middle
111,NA,CT,No,0.551204884890467,lcmd,0,Index,Middle
112,NA,CT,Yes,0.476418433617823,lcmd,0,Index,Index
113,NA,CT,No,0.394298470206536,lalt,0,Middle,Index
114,NA,CT,No,0.377846401743568,lcmd,0,Index,Middle
115,NA,CT,Yes,0.350534160621464,lalt,0,Middle,Middle
116,NA,CT,Yes,0.541177932173014,lalt,0,Middle,Middle
117,NA,CT,No,0.496671425737418,lcmd,0,Index,Middle
118,NA,CT,No,0.435779535397842,lalt,0,Middle,Index
119,NA,CT,Yes,0.487366150971525,lcmd,0,Index,Index
0,NA,D,No,0.763047122955,lcmd,1,Index,Middle
1,NA,D,Yes,0.776382875442,lalt,1,Middle,Middle
2,NA,D,No,0.566811180115,lalt,1,Middle,Index
3,NA,D,Yes,0.511877012253,lcmd,1,Index,Index
4,NA,D,No,0.702581119537,lcmd,1,Index,Middle
5,NA,D,Yes,0.523934841156,lalt,1,Middle,Middle
6,NA,D,Yes,0.614308977127,lcmd,1,Index,Index
7,NA,D,No,0.54609208107,lalt,1,Middle,Index
8,NA,D,No,0.44312710762,lcmd,1,Index,Middle
9,NA,D,Yes,0.590803050995,lcmd,1,Index,Index
10,NA,D,No,0.514541912079,lalt,1,Middle,Index
11,NA,D,Yes,0.476221990585,lalt,1,Middle,Middle
12,NA,D,Yes,0.646813154221,lalt,1,Middle,Middle
13,NA,D,No,0.542308092117,lalt,1,Middle,Index
14,NA,D,No,0.636175966263,lcmd,1,Index,Middle
15,NA,D,Yes,0.588787078857,lcmd,1,Index,Index
16,NA,D,No,0.599674081802,lcmd,1,Index,Middle
17,NA,D,No,0.497020149231,lalt,1,Middle,Index
18,NA,D,Yes,0.639220046997,lcmd,1,Index,Index
19,NA,D,Yes,0.557684993744,lalt,1,Middle,Middle
20,NA,D,No,0.457059049606,lcmd,1,Index,Middle
21,NA,D,No,0.559891986847,lalt,1,Middle,Index
22,NA,D,Yes,0.60156211853,lalt,1,Middle,Middle
23,NA,D,Yes,0.490210962296,lalt,0,Index,Index
24,NA,D,No,0.64132399559,lalt,1,Middle,Index
25,NA,D,Yes,0.532607793808,lalt,1,Middle,Middle
26,NA,D,No,0.537744998932,lcmd,1,Index,Middle
27,NA,D,Yes,0.587088060379,lcmd,1,Index,Index
28,NA,D,Yes,0.523296165466,lalt,1,Middle,Middle
29,NA,D,Yes,0.677270889282,lcmd,1,Index,Index
30,NA,D,No,0.494938230515,lalt,1,Middle,Index
31,NA,D,No,0.617060089111,lcmd,1,Index,Middle
32,NA,D,No,0.502601957321,lcmd,1,Index,Middle
33,NA,D,Yes,0.564168071747,lcmd,1,Index,Index
34,NA,D,Yes,0.543185949326,lalt,1,Middle,Middle
35,NA,D,No,0.542163038254,lalt,1,Middle,Index
36,NA,D,No,0.548441886902,lalt,1,Middle,Index
37,NA,D,Yes,0.493704986572,lalt,1,Middle,Middle
38,NA,D,No,0.568282032013,lcmd,1,Index,Middle
39,NA,D,Yes,0.526218223572,lcmd,1,Index,Index
40,NA,D,No,0.482778167725,lcmd,1,Index,Middle
41,NA,D,Yes,0.50417804718,lalt,1,Middle,Middle
42,NA,D,Yes,0.592708063126,lcmd,1,Index,Index
43,NA,D,No,0.676646900177,lalt,1,Middle,Index
44,NA,D,No,0.677432870865,lcmd,1,Index,Middle
45,NA,D,Yes,0.582228136063,lcmd,1,Index,Index
46,NA,D,No,0.608548784256,lalt,1,Middle,Index
47,NA,D,Yes,0.540990924835,lcmd,0,Middle,Middle
48,NA,D,No,0.691443967819,lalt,1,Middle,Index
49,NA,D,Yes,0.505657958984,lcmd,1,Index,Index
50,NA,D,Yes,0.607555055618,lalt,1,Middle,Middle
51,NA,D,No,0.476378965378,lcmd,1,Index,Middle
52,NA,D,No,0.655785799026,lalt,1,Middle,Index
53,NA,D,No,0.599781036377,lcmd,1,Index,Middle
54,NA,D,Yes,0.462696170807,lalt,1,Middle,Middle
55,NA,D,Yes,0.565072107315,lcmd,1,Index,Index
56,NA,D,No,0.474514055252,lalt,0,Index,Middle
57,NA,D,No,0.626418924332,lalt,1,Middle,Index
58,NA,D,Yes,0.564547014236,lcmd,0,Middle,Middle
59,NA,D,Yes,0.917677879333,lcmd,1,Index,Index
60,NA,D,No,0.621131038666,lalt,1,Middle,Index
61,NA,D,Yes,0.836002922058,lalt,1,Middle,Middle
62,NA,D,No,0.646511030197,lcmd,1,Index,Middle
63,NA,D,Yes,0.616913032532,lcmd,1,Index,Index
64,NA,D,Yes,0.741116857529,lalt,1,Middle,Middle
65,NA,D,No,0.75940785408,lalt,1,Middle,Index
66,NA,D,No,0.658344936371,lcmd,1,Index,Middle
67,NA,D,Yes,0.815328931808,lalt,0,Index,Index
68,NA,D,Yes,0.718079996109,lcmd,1,Index,Index
69,NA,D,Yes,0.656156873703,lalt,1,Middle,Middle
70,NA,D,No,0.550726985931,lcmd,1,Index,Middle
71,NA,D,No,0.641420984268,lalt,1,Middle,Index
72,NA,D,No,0.619907140732,lcmd,1,Index,Middle
73,NA,D,Yes,0.621550130844,lcmd,1,Index,Index
74,NA,D,No,0.555686998367,lalt,1,Middle,Index
75,NA,D,Yes,0.669768953323,lalt,1,Middle,Middle
76,NA,D,Yes,0.799186944962,lcmd,1,Index,Index
77,NA,D,Yes,0.910533046722,lalt,1,Middle,Middle
78,NA,D,No,0.710267162323,lalt,1,Middle,Index
79,NA,D,No,0.756117105484,lcmd,1,Index,Middle
80,NA,D,No,0.632435035706,lalt,1,Middle,Index
81,NA,D,Yes,0.645734024048,lcmd,1,Index,Index
82,NA,D,No,0.75778503418,lcmd,1,Index,Middle
83,NA,D,Yes,0.730259895325,lalt,1,Middle,Middle
84,NA,D,Yes,0.803285121918,lcmd,1,Index,Index
85,NA,D,Yes,0.598714017868,lalt,1,Middle,Middle
86,NA,D,No,0.606583929062,lalt,1,Middle,Index
87,NA,D,No,0.495978975296,lcmd,1,Index,Middle
88,NA,D,Yes,0.573111200333,lcmd,1,Index,Index
89,NA,D,Yes,1.00949296951,lalt,1,Middle,Middle
90,NA,D,No,0.681189870834,lalt,1,Middle,Index
91,NA,D,No,0.813028001785,lcmd,1,Index,Middle
92,NA,D,No,0.905273866653,lalt,1,Middle,Index
93,NA,D,Yes,0.636545038223,lalt,1,Middle,Middle
94,NA,D,No,0.704295158386,lcmd,1,Index,Middle
95,NA,D,Yes,0.689774036407,lcmd,1,Index,Index
96,NA,D,No,0.816973161697,lalt,1,Middle,Index
97,NA,D,Yes,0.890888166428,lalt,1,Middle,Middle
98,NA,D,No,0.596948099136,lalt,0,Index,Middle
99,NA,D,Yes,0.582185983658,lcmd,1,Index,Index
100,NA,D,No,0.649129867554,lalt,1,Middle,Index
101,NA,D,Yes,0.633310937881,lalt,1,Middle,Middle
102,NA,D,Yes,0.56556801796,lcmd,1,Index,Index
103,NA,D,No,0.931702852249,lcmd,1,Index,Middle
104,NA,D,No,0.531725978851,lcmd,1,Index,Middle
105,NA,D,Yes,0.549548053741,lcmd,1,Index,Index
106,NA,D,Yes,0.956872987747,lalt,1,Middle,Middle
107,NA,D,No,0.540615034103,lalt,1,Middle,Index
108,NA,D,Yes,0.567929029465,lcmd,1,Index,Index
109,NA,D,No,1.16148715019,lcmd,1,Index,Middle
110,NA,D,No,0.56317896843,lalt,1,Middle,Index
111,NA,D,Yes,0.597117137909,lalt,1,Middle,Middle
112,NA,D,Yes,0.626922941208,lcmd,1,Index,Index
113,NA,D,Yes,0.725985050201,lalt,1,Middle,Middle
114,NA,D,No,0.797313070297,lalt,1,Middle,Index
115,NA,D,No,0.605051898956,lcmd,1,Index,Middle
116,NA,D,No,0.621306085587,lalt,1,Middle,Index
117,NA,D,Yes,0.55427699089,lalt,1,Middle,Middle
118,NA,D,Yes,0.909960079193,lcmd,1,Index,Index
119,NA,D,No,0.886030054092,lcmd,1,Index,Middle
0,NA,df,No,0.788844013214,lcmd,0,Index,Middle
1,NA,df,Yes,0.509368896484,lalt,0,Middle,Middle
2,NA,df,No,0.830397987366,lalt,0,Middle,Index
3,NA,df,Yes,0.597871017456,lcmd,0,Index,Index
0,NA,hh,No,0.892660951614,lcmd,0,Index,Middle
1,NA,hh,No,0.680242156982,lalt,0,Middle,Index
2,NA,hh,Yes,0.543711948395,lalt,0,Middle,Middle
3,NA,hh,Yes,0.484100961685,lcmd,0,Index,Index
0,NA,hhw,Yes,-5.35448670705,lalt,0,Index,Index
1,NA,hhw,Yes,0.781242057797,lcmd,0,Middle,Middle
2,NA,hhw,No,0.570189772837,lalt,0,Index,Middle
3,NA,hhw,No,0.667815866531,lcmd,0,Middle,Index
4,NA,hhw,Yes,0.64310602966,lcmd,0,Middle,Middle
5,NA,hhw,No,0.654414051608,lcmd,0,Middle,Index
6,NA,hhw,No,0.608339913492,lalt,0,Index,Middle
7,NA,hhw,Yes,0.56245394313,lcmd,1,Index,Index
8,NA,hhw,Yes,0.752017907344,lalt,0,Index,Index
9,NA,hhw,Yes,0.619845083845,lcmd,0,Middle,Middle
10,NA,hhw,No,0.637527285761,lcmd,0,Middle,Index
11,NA,hhw,No,0.519043660664,lalt,0,Index,Middle
12,NA,hhw,No,0.554016333597,lalt,0,Index,Middle
13,NA,hhw,No,0.45258198271,lcmd,0,Middle,Index
14,NA,hhw,Yes,0.565024570189,lcmd,0,Middle,Middle
15,NA,hhw,Yes,0.500629743095,lalt,0,Index,Index
16,NA,hhw,Yes,0.534782603651,lalt,0,Index,Index
17,NA,hhw,No,0.575074006966,lalt,0,Index,Middle
18,NA,hhw,No,0.502822324145,lcmd,0,Middle,Index
19,NA,hhw,Yes,0.617657206976,lcmd,0,Middle,Middle
20,NA,hhw,Yes,0.519078300591,lcmd,0,Middle,Middle
21,NA,hhw,Yes,0.577098947694,lalt,0,Index,Index
22,NA,hhw,No,0.459168278985,lalt,0,Index,Middle
23,NA,hhw,No,0.548156193458,lalt,1,Middle,Index
24,NA,hhw,No,0.564844527934,lalt,0,Index,Middle
25,NA,hhw,Yes,0.591031481011,lalt,0,Index,Index
26,NA,hhw,No,0.571326904302,lcmd,0,Middle,Index
27,NA,hhw,Yes,0.494441164832,lcmd,0,Middle,Middle
28,NA,hhw,Yes,0.456692591065,lcmd,0,Middle,Middle
29,NA,hhw,No,0.610208332969,lcmd,0,Middle,Index
30,NA,hhw,No,0.665782372677,lalt,0,Index,Middle
31,NA,hhw,Yes,0.564131201385,lalt,0,Index,Index
32,NA,hhw,Yes,0.429390744492,lalt,0,Index,Index
33,NA,hhw,No,0.56366078218,lalt,0,Index,Middle
34,NA,hhw,No,0.548895606899,lcmd,0,Middle,Index
35,NA,hhw,Yes,0.559843544324,lcmd,0,Middle,Middle
36,NA,hhw,Yes,0.536694216181,lcmd,0,Middle,Middle
37,NA,hhw,No,0.605157741578,lalt,0,Index,Middle
38,NA,hhw,No,0.608727367921,lcmd,0,Middle,Index
39,NA,hhw,Yes,0.586633917002,lalt,0,Index,Index
40,NA,hhw,No,0.541855142312,lcmd,0,Middle,Index
41,NA,hhw,Yes,0.604521820357,lalt,0,Index,Index
42,NA,hhw,Yes,0.511641400924,lcmd,0,Middle,Middle
43,NA,hhw,No,0.518645514932,lcmd,1,Index,Middle
44,NA,hhw,No,0.69981634554,lalt,0,Index,Middle
45,NA,hhw,No,0.648618914885,lcmd,0,Middle,Index
46,NA,hhw,Yes,1.09527295153,lcmd,0,Middle,Middle
47,NA,hhw,Yes,0.589806680521,lalt,0,Index,Index
48,NA,hhw,Yes,0.659639125783,lcmd,0,Middle,Middle
49,NA,hhw,No,0.869731327973,lalt,0,Index,Middle
50,NA,hhw,Yes,0.579643915559,lalt,0,Index,Index
51,NA,hhw,No,0.53638673306,lcmd,0,Middle,Index
52,NA,hhw,No,0.427569366898,lalt,0,Index,Middle
53,NA,hhw,No,0.406876909896,lcmd,0,Middle,Index
54,NA,hhw,Yes,0.741728556773,lcmd,1,Index,Index
55,NA,hhw,Yes,0.739919581159,lcmd,0,Middle,Middle
56,NA,hhw,Yes,0.48543434802,lalt,0,Index,Index
57,NA,hhw,Yes,0.568863190687,lcmd,0,Middle,Middle
58,NA,hhw,No,0.638297917962,lalt,0,Index,Middle
59,NA,hhw,No,0.691927843448,lcmd,0,Middle,Index
60,NA,hhw,Yes,0.597193544731,lcmd,1,Index,Index
61,NA,hhw,No,0.701545349858,lcmd,0,Middle,Index
62,NA,hhw,Yes,0.62945574784,lcmd,0,Middle,Middle
63,NA,hhw,No,0.562454798457,lalt,0,Index,Middle
64,NA,hhw,No,0.68142381066,lalt,0,Index,Middle
65,NA,hhw,No,0.530496229522,lcmd,0,Middle,Index
66,NA,hhw,Yes,0.608360868564,lalt,0,Index,Index
67,NA,hhw,Yes,0.672244221764,lcmd,0,Middle,Middle
68,NA,hhw,No,0.636560788157,lcmd,0,Middle,Index
69,NA,hhw,No,0.522968239628,lalt,0,Index,Middle
70,NA,hhw,Yes,0.508509264397,lcmd,0,Middle,Middle
71,NA,hhw,Yes,0.507757449057,lalt,0,Index,Index
72,NA,hhw,Yes,0.500551054743,lcmd,0,Middle,Middle
73,NA,hhw,Yes,0.550397099368,lalt,0,Index,Index
74,NA,hhw,No,0.555602501531,lcmd,0,Middle,Index
75,NA,hhw,No,0.54263732112,lcmd,1,Index,Middle
76,NA,hhw,No,0.512129353895,lcmd,1,Index,Middle
77,NA,hhw,Yes,0.576050768245,lalt,0,Index,Index
78,NA,hhw,Yes,0.669287423312,lcmd,0,Middle,Middle
79,NA,hhw,No,1.05408090928,lcmd,0,Middle,Index
80,NA,hhw,Yes,0.843466969475,lalt,0,Index,Index
81,NA,hhw,Yes,0.392435040872,lcmd,0,Middle,Middle
82,NA,hhw,No,0.534691085701,lcmd,0,Middle,Index
83,NA,hhw,No,0.706611336861,lalt,0,Index,Middle
84,NA,hhw,No,0.78989007303,lcmd,0,Middle,Index
85,NA,hhw,Yes,0.489732696454,lcmd,0,Middle,Middle
86,NA,hhw,Yes,0.599265099794,lalt,0,Index,Index
87,NA,hhw,No,0.512613030372,lalt,0,Index,Middle
88,NA,hhw,Yes,0.537772331433,lalt,0,Index,Index
89,NA,hhw,No,0.545331967727,lalt,0,Index,Middle
90,NA,hhw,Yes,0.576879561297,lcmd,0,Middle,Middle
91,NA,hhw,No,0.697288483917,lalt,1,Middle,Index
92,NA,hhw,No,0.760666777869,lcmd,0,Middle,Index
93,NA,hhw,No,0.453689606069,lcmd,1,Index,Middle
94,NA,hhw,Yes,0.577752830402,lalt,0,Index,Index
95,NA,hhw,Yes,0.673180355877,lcmd,0,Middle,Middle
96,NA,hhw,Yes,0.409183246817,lcmd,0,Middle,Middle
97,NA,hhw,No,0.532701640227,lcmd,0,Middle,Index
98,NA,hhw,Yes,0.405108988995,lalt,0,Index,Index
99,NA,hhw,No,0.497761041322,lalt,0,Index,Middle
100,NA,hhw,Yes,0.461836838687,lalt,0,Index,Index
101,NA,hhw,No,0.368183648831,lalt,0,Index,Middle
102,NA,hhw,Yes,0.506786674936,lcmd,0,Middle,Middle
103,NA,hhw,No,0.668836248561,lcmd,0,Middle,Index
104,NA,hhw,Yes,0.767333045451,lalt,0,Index,Index
105,NA,hhw,Yes,0.725255759829,lcmd,0,Middle,Middle
106,NA,hhw,No,0.586639904149,lcmd,1,Index,Middle
107,NA,hhw,No,0.775873291946,lcmd,0,Middle,Index
108,NA,hhw,Yes,1.50095005577,lalt,1,Middle,Middle
109,NA,hhw,No,1.15149232084,lcmd,0,Middle,Index
110,NA,hhw,Yes,0.637704762083,lalt,0,Index,Index
111,NA,hhw,No,0.590800548042,lalt,0,Index,Middle
112,NA,hhw,No,0.494278228749,lcmd,0,Middle,Index
113,NA,hhw,Yes,0.584379753785,lcmd,0,Middle,Middle
114,NA,hhw,Yes,0.619382790092,lalt,0,Index,Index
115,NA,hhw,No,0.656586105283,lalt,0,Index,Middle
116,NA,hhw,Yes,0.530899934727,lalt,0,Index,Index
117,NA,hhw,No,0.442270394135,lcmd,0,Middle,Index
118,NA,hhw,No,0.53889235676,lalt,0,Index,Middle
119,NA,hhw,Yes,0.507724947331,lcmd,0,Middle,Middle
0,NA,io,No,0.8139960289,lcmd,1,Index,Middle
1,NA,io,Yes,0.536859941483,lalt,1,Middle,Middle
2,NA,io,Yes,0.524788808823,lcmd,1,Index,Index
3,NA,io,No,0.761770915985,lalt,1,Middle,Index
0,NA,Isa,Yes,-29.2496510506,lalt,1,Index,Index
1,NA,Isa,No,0.498221969604,lalt,1,Index,Middle
2,NA,Isa,No,0.633625030518,lcmd,1,Middle,Index
3,NA,Isa,Yes,0.600679922104,lcmd,1,Middle,Middle
4,NA,Isa,No,0.543544864655,lalt,1,Index,Middle
5,NA,Isa,No,0.482891130447,lcmd,1,Middle,Index
6,NA,Isa,Yes,0.555772161484,lcmd,1,Middle,Middle
7,NA,Isa,Yes,0.477609014511,lalt,1,Index,Index
8,NA,Isa,Yes,0.393424081802,lalt,1,Index,Index
9,NA,Isa,No,0.773406934738,lalt,1,Index,Middle
10,NA,Isa,Yes,0.630152845383,lcmd,1,Middle,Middle
11,NA,Isa,No,0.657618951797,lcmd,1,Middle,Index
12,NA,Isa,Yes,0.488406896591,lalt,1,Index,Index
13,NA,Isa,Yes,0.4814930439,lcmd,1,Middle,Middle
14,NA,Isa,No,0.712609004974,lcmd,1,Middle,Index
15,NA,Isa,No,0.484796047211,lalt,1,Index,Middle
16,NA,Isa,No,0.523595905304,lalt,1,Index,Middle
17,NA,Isa,No,0.438434171677,lcmd,1,Middle,Index
18,NA,Isa,Yes,0.544880914688,lcmd,1,Middle,Middle
19,NA,Isa,Yes,0.470587062836,lalt,1,Index,Index
20,NA,Isa,Yes,0.519094896317,lcmd,1,Middle,Middle
21,NA,Isa,No,0.453180789948,lcmd,1,Middle,Index
22,NA,Isa,No,0.49665017128,lalt,1,Index,Middle
23,NA,Isa,Yes,0.48028421402,lalt,1,Index,Index
24,NA,Isa,No,0.531301116943,lcmd,1,Middle,Index
25,NA,Isa,Yes,0.488260221481,lcmd,1,Middle,Middle
26,NA,Isa,Yes,0.487517881393,lalt,1,Index,Index
27,NA,Isa,No,0.580076932907,lalt,1,Index,Middle
28,NA,Isa,Yes,0.427269077301,lcmd,1,Middle,Middle
29,NA,Isa,Yes,0.404876995087,lalt,1,Index,Index
30,NA,Isa,No,0.433853149414,lcmd,1,Middle,Index
31,NA,Isa,No,0.546380996704,lalt,1,Index,Middle
32,NA,Isa,No,0.417632865906,lcmd,1,Middle,Index
33,NA,Isa,Yes,0.486445999146,lcmd,1,Middle,Middle
34,NA,Isa,Yes,-0.586598873138,lalt,1,Index,Index
35,NA,Isa,No,0.491222095489,lalt,1,Index,Middle
36,NA,Isa,No,0.480749893188,lcmd,1,Middle,Index
37,NA,Isa,Yes,0.528628015518,lcmd,1,Middle,Middle
38,NA,Isa,Yes,0.428085041046,lalt,1,Index,Index
39,NA,Isa,No,0.346868896484,lalt,1,Index,Middle
40,NA,Isa,Yes,0.529495811462,lcmd,1,Middle,Middle
41,NA,Isa,No,0.528747081757,lalt,1,Index,Middle
